Price,District,City,Town,EnergyCertificate,Floor,Parking,HasParking,ConstructionYear,TotalArea,Garage,ElectricCarsCharging,TotalRooms,NumberOfBedrooms,LivingArea,NumberOfBathrooms,Lift or Elevator
1440000.0,2,21,108,1,3.0,2.0,True,,155.0,,False,3.0,,148.0,4.0,True
440000.0,2,50,92,1,1.0,3.0,True,,147.0,,False,3.0,,110.0,2.0,True
440000.0,2,50,92,1,2.0,3.0,True,,147.0,,False,3.0,,110.0,2.0,True
149800.0,2,58,567,2,0.0,0.0,False,1997.0,115.0,,False,3.0,,104.0,2.0,False
255000.0,2,55,134,3,0.0,0.0,False,1969.0,95.0,,False,3.0,,90.0,2.0,False
269000.0,2,15,107,3,1.0,0.0,False,1992.0,90.0,,False,2.0,,82.0,1.0,True
459000.0,2,51,94,4,4.0,2.0,True,2022.0,130.0,,False,2.0,,95.0,2.0,True
250000.0,2,21,109,2,5.0,0.0,False,2009.0,50.0,,False,2.0,,50.0,1.0,False
285000.0,2,55,111,6,6.0,0.0,False,1989.0,97.0,,False,3.0,,97.0,2.0,True
1210000.0,2,21,108,1,1.0,2.0,True,,133.0,,False,2.0,,127.0,3.0,True
1270000.0,2,21,108,1,3.0,2.0,True,,133.0,,False,2.0,,127.0,3.0,True
570000.0,2,21,108,1,2.0,1.0,True,,58.0,,False,1.0,,45.0,1.0,True
1700000.0,2,21,108,1,4.0,3.0,True,,176.0,,False,4.0,,168.0,,True
440000.0,2,50,92,1,1.0,3.0,True,,147.0,,False,3.0,,110.0,2.0,True
440000.0,2,50,92,1,0.0,3.0,True,,147.0,,False,3.0,,110.0,2.0,True
440000.0,2,50,92,1,2.0,3.0,True,,147.0,,False,3.0,,110.0,2.0,True
440000.0,2,50,92,1,3.0,3.0,True,,147.0,,False,3.0,,110.0,2.0,True
1990000.0,2,41,91,5,0.0,2.0,True,,213.0,,False,3.0,,255.0,4.0,True
440000.0,2,50,92,1,3.0,3.0,True,,147.0,,False,3.0,,110.0,2.0,True
440000.0,2,50,92,1,1.0,3.0,True,,147.0,,False,3.0,,111.0,2.0,True
210000.0,2,15,89,6,2.0,2.0,True,1993.0,95.0,,False,3.0,,95.0,2.0,False
255000.0,2,41,91,2,5.0,0.0,False,1990.0,64.0,,False,1.0,,60.0,1.0,False
165000.0,2,15,107,3,0.0,0.0,False,1973.0,71.0,,False,2.0,,71.0,1.0,False
480000.0,2,21,138,3,4.0,1.0,True,2001.0,,,False,2.0,,80.0,2.0,True
425000.0,2,21,133,5,6.0,1.0,True,2001.0,66.0,,False,1.0,,66.0,1.0,True
450000.0,2,41,74,2,5.0,0.0,False,2000.0,125.0,,False,2.0,,125.0,2.0,True
440000.0,2,50,92,1,2.0,3.0,True,,147.0,,False,3.0,,111.0,2.0,True
169900.0,2,15,120,2,1.0,0.0,False,1968.0,65.0,,False,2.0,,71.0,1.0,False
320000.0,2,21,138,2,0.0,0.0,False,1968.0,80.0,,False,3.0,,80.0,1.0,True
390450.0,2,50,92,1,5.0,3.0,True,,122.0,,False,2.0,,100.0,2.0,True
440000.0,2,50,92,1,0.0,3.0,True,,147.0,,False,3.0,,111.0,2.0,True
229000.0,2,52,106,2,7.0,0.0,False,1992.0,90.0,,False,2.0,,90.0,1.0,True
190000.0,2,21,126,3,0.0,0.0,False,1951.0,22.0,,False,,,22.0,1.0,False
240000.0,2,21,126,3,2.0,0.0,False,1951.0,46.0,,False,1.0,,41.0,1.0,False
416000.0,2,41,91,3,1.0,1.0,True,1989.0,106.0,,False,3.0,,106.0,2.0,False
485500.0,2,41,91,3,0.0,1.0,True,1993.0,791.0,,False,2.0,,80.0,2.0,True
200000.0,2,15,113,3,11.0,0.0,False,1970.0,80.0,,False,3.0,,80.0,2.0,False
270000.0,2,51,158,2,5.0,0.0,False,1956.0,68.0,,False,3.0,,61.0,2.0,False
635000.0,2,21,130,3,3.0,1.0,True,1970.0,153.0,,False,3.0,,130.0,3.0,True
440000.0,2,50,92,1,1.0,3.0,True,,147.0,,False,3.0,,110.0,2.0,True
680000.0,2,54,103,1,1.0,2.0,True,,145.0,,False,3.0,,146.0,3.0,True
1695000.0,2,41,91,7,1.0,2.0,True,2006.0,149.0,,False,3.0,,126.0,3.0,True
250000.0,2,21,90,3,0.0,0.0,False,1951.0,160.0,,False,2.0,,66.0,1.0,False
179900.0,2,50,114,7,0.0,0.0,False,1984.0,98.0,,False,3.0,,86.0,1.0,True
650000.0,2,21,133,7,9.0,1.0,True,2009.0,,,False,2.0,,130.0,3.0,True
360000.0,2,21,105,2,1.0,1.0,True,1974.0,342.0,,False,2.0,,58.0,1.0,True
595000.0,2,41,83,2,5.0,2.0,True,2003.0,108.0,,False,3.0,,108.0,3.0,False
440000.0,2,50,92,1,2.0,3.0,True,,147.0,,False,3.0,,110.0,2.0,True
450000.0,2,41,91,6,11.0,1.0,True,1979.0,87.0,,False,2.0,,87.0,1.0,False
440000.0,2,50,92,1,3.0,3.0,True,,147.0,,False,3.0,,110.0,2.0,True
444013.0,2,50,92,1,5.0,3.0,True,,122.0,,False,2.0,,101.0,2.0,True
155000.0,2,55,134,2,11.0,0.0,False,1981.0,574.0,,False,1.0,,48.0,1.0,True
440000.0,2,50,92,1,0.0,3.0,True,,147.0,,False,3.0,,110.0,2.0,True
998000.0,2,21,104,3,5.0,2.0,True,2005.0,286.0,,False,4.0,,191.0,3.0,True
290000.0,2,21,98,2,2.0,0.0,False,1951.0,41.0,,False,1.0,,41.0,1.0,False
300000.0,2,55,134,7,4.0,2.0,True,1989.0,182.0,,False,5.0,,167.0,2.0,True
549000.0,2,21,133,2,1.0,0.0,False,1971.0,103.0,,False,3.0,,93.0,2.0,True
165000.0,2,50,150,6,2.0,0.0,False,1989.0,104.0,,False,3.0,,121.0,2.0,False
549000.0,2,21,101,3,1.0,1.0,True,1994.0,500.0,,False,3.0,,140.0,2.0,True
280000.0,2,55,134,1,3.0,0.0,False,1990.0,123.0,,False,3.0,,123.0,2.0,True
680000.0,2,21,96,3,4.0,1.0,True,1973.0,441.0,,False,5.0,,129.0,2.0,True
380000.0,2,21,101,7,5.0,1.0,True,2014.0,76.0,,False,1.0,,62.0,1.0,True
479500.0,2,21,104,3,2.0,1.0,True,2008.0,128.0,,False,3.0,,125.0,2.0,True
250000.0,2,21,130,2,5.0,0.0,False,1950.0,60.0,,False,2.0,,60.0,1.0,False
158000.0,2,50,116,2,5.0,0.0,False,1979.0,72.0,,False,3.0,,72.0,1.0,False
925000.0,2,21,98,3,4.0,0.0,False,1957.0,180.0,,False,5.0,,180.0,4.0,True
250000.0,2,41,74,2,1.0,0.0,False,1986.0,45.0,,False,1.0,,45.0,1.0,False
650000.0,2,41,91,5,2.0,1.0,True,2007.0,4130.0,,False,2.0,,124.0,2.0,True
630000.0,2,21,98,6,3.0,0.0,False,1937.0,145.0,,False,5.0,,112.0,2.0,True
850000.0,2,21,101,7,5.0,2.0,True,2014.0,141.0,,False,3.0,,117.0,3.0,True
120000.0,2,55,102,3,2.0,0.0,False,1970.0,35.0,,False,,,20.0,1.0,False
380000.0,2,21,101,7,5.0,1.0,True,2014.0,76.0,,False,1.0,,62.0,1.0,True
728000.0,2,21,108,7,2.0,1.0,True,2021.0,99.0,,False,2.0,,105.0,2.0,True
728000.0,2,21,108,7,7.0,1.0,True,2021.0,99.0,,False,2.0,,105.0,2.0,True
199000.0,2,15,28,2,2.0,0.0,False,1976.0,75.0,,False,3.0,,65.0,2.0,False
260000.0,2,21,112,3,1.0,0.0,False,1955.0,75.0,,False,2.0,,59.0,1.0,False
585000.0,2,51,94,3,3.0,2.0,True,2007.0,161.0,,False,4.0,,145.0,2.0,True
173000.0,2,15,113,3,1.0,0.0,False,1980.0,100.0,,False,2.0,,80.0,1.0,True
243000.0,2,51,124,2,2.0,0.0,False,1995.0,107.0,,False,3.0,,95.0,2.0,False
310000.0,2,54,117,6,2.0,0.0,False,1974.0,275.0,,False,3.0,,101.0,2.0,False
350000.0,2,54,103,2,0.0,0.0,False,2023.0,77.0,,False,2.0,,77.0,1.0,False
355000.0,2,15,107,2,9.0,0.0,False,1993.0,182.0,,False,4.0,,182.0,2.0,True
410000.0,2,52,146,6,1.0,3.0,True,1982.0,,,False,3.0,,102.0,3.0,False
410000.0,2,54,103,3,3.0,0.0,False,1975.0,120.0,,False,3.0,,120.0,2.0,True
440000.0,2,50,92,1,3.0,3.0,True,,147.0,,False,3.0,,111.0,2.0,True
225000.0,2,21,101,3,11.0,0.0,False,1968.0,66.0,,False,2.0,,50.0,1.0,False
595000.0,2,21,41,3,2.0,0.0,False,2017.0,98.0,,False,1.0,,70.0,2.0,True
278000.0,2,15,107,7,2.0,0.0,False,2006.0,94.0,,False,2.0,,94.0,2.0,True
375000.0,2,51,158,4,7.0,1.0,True,2023.0,97.0,,False,2.0,,87.0,2.0,True
195000.0,2,21,122,2,5.0,0.0,False,1950.0,38.0,,False,1.0,,29.0,1.0,False
615000.0,2,15,120,7,5.0,2.0,True,2007.0,168.0,,False,3.0,,142.0,2.0,True
895000.0,2,21,41,3,3.0,0.0,False,2016.0,145.0,,False,3.0,,115.0,2.0,True
170000.0,2,21,126,3,1.0,0.0,False,1951.0,20.0,,False,,,20.0,1.0,False
220000.0,2,50,114,6,3.0,0.0,False,1988.0,113.0,,False,3.0,,91.0,2.0,True
775000.0,2,41,91,3,5.0,2.0,True,2004.0,123.0,,False,3.0,,120.0,3.0,False
240000.0,2,21,135,6,1.0,0.0,False,1989.0,106.0,,False,2.0,,82.0,1.0,False
320000.0,2,21,93,2,2.0,0.0,False,1985.0,50.0,,False,1.0,,39.0,1.0,False
260000.0,2,15,120,3,0.0,2.0,True,2010.0,74.0,,False,2.0,,63.0,1.0,True
399500.0,2,41,88,7,1.0,1.0,True,2005.0,79.0,,False,2.0,,79.0,2.0,False
379000.0,2,15,120,3,7.0,0.0,False,1999.0,140.0,,False,3.0,,104.0,2.0,True
589500.0,2,54,103,3,9.0,1.0,True,1972.0,136.0,,False,4.0,,116.0,3.0,True
440000.0,2,50,92,1,3.0,3.0,True,,147.0,,False,3.0,,111.0,2.0,True
480000.0,2,41,91,3,1.0,2.0,True,1979.0,90.0,,False,2.0,,90.0,1.0,True
475000.0,2,54,99,3,0.0,3.0,True,2006.0,128.0,,False,3.0,,119.0,2.0,True
390450.0,2,50,92,1,5.0,3.0,True,,122.0,,False,2.0,,100.0,2.0,True
265000.0,2,21,138,2,2.0,0.0,False,1950.0,65.0,,False,3.0,,59.0,1.0,False
199000.0,2,15,28,2,1.0,0.0,False,1977.0,79.0,,False,3.0,,65.0,1.0,False
140000.0,2,54,117,6,5.0,0.0,False,1983.0,25.0,,False,,,25.0,1.0,False
255000.0,2,51,124,3,0.0,0.0,False,1965.0,91.0,,False,3.0,,82.0,1.0,False
440000.0,2,50,92,1,0.0,3.0,True,,147.0,,False,3.0,,110.0,2.0,True
440000.0,2,50,92,1,1.0,3.0,True,,147.0,,False,3.0,,110.0,2.0,True
440000.0,2,50,92,1,2.0,3.0,True,,147.0,,False,3.0,,111.0,2.0,True
259000.0,2,51,94,7,10.0,0.0,False,1983.0,78.0,,False,2.0,,67.0,1.0,True
240000.0,2,54,103,8,3.0,0.0,False,1991.0,84.0,,False,2.0,,75.0,2.0,False
599000.0,2,21,98,2,4.0,0.0,False,1970.0,292.0,,False,3.0,,91.0,2.0,True
259500.0,2,52,100,8,2.0,0.0,False,1984.0,105.0,,False,3.0,,97.0,2.0,False
1290000.0,2,21,133,5,9.0,2.0,True,2023.0,147.0,,False,3.0,,132.0,3.0,True
440000.0,2,50,92,1,2.0,3.0,True,,147.0,,False,3.0,,110.0,2.0,True
440000.0,2,50,92,1,3.0,3.0,True,,147.0,,False,3.0,,110.0,2.0,True
989500.0,2,57,151,7,0.0,2.0,True,2003.0,1597.0,,False,4.0,,179.0,3.0,True
396000.0,2,51,94,3,2.0,1.0,True,2006.0,124.0,,False,3.0,,124.0,2.0,True
414640.0,2,50,92,1,5.0,3.0,True,,126.0,,False,2.0,,101.0,2.0,True
440000.0,2,50,92,1,0.0,3.0,True,,147.0,,False,3.0,,111.0,2.0,True
480000.0,2,21,126,2,0.0,0.0,False,1988.0,100.0,,False,3.0,,100.0,2.0,False
1600000.0,2,41,91,7,2.0,2.0,True,2008.0,228.0,,False,3.0,,228.0,3.0,True
159000.0,2,50,92,2,12.0,0.0,False,1994.0,81.0,,False,2.0,,92.0,2.0,False
135000.0,2,15,120,6,9.0,0.0,False,1974.0,50.0,,False,1.0,,50.0,1.0,True
440000.0,2,50,92,1,1.0,3.0,True,,147.0,,False,3.0,,111.0,2.0,True
220000.0,2,21,144,3,7.0,0.0,False,1998.0,,,False,2.0,,61.0,1.0,True
267000.0,2,51,118,3,5.0,0.0,False,1979.0,335.0,,False,3.0,,100.0,2.0,False
140000.0,2,15,120,2,5.0,0.0,False,1978.0,33.0,,False,1.0,,28.0,1.0,False
238500.0,2,21,98,2,2.0,0.0,False,1937.0,60.0,,False,1.0,,60.0,1.0,False
185000.0,2,15,28,3,0.0,0.0,False,1989.0,101.0,,False,2.0,,85.0,1.0,False
245000.0,2,21,109,3,5.0,1.0,True,1961.0,42.0,,False,,,42.0,1.0,True
1250000.0,2,54,103,7,16.0,3.0,True,2005.0,215.0,,False,4.0,,175.0,3.0,True
184000.0,2,15,28,2,0.0,0.0,False,1990.0,81.0,,False,2.0,,78.0,1.0,True
265000.0,2,51,94,3,1.0,0.0,False,1978.0,157.0,,False,3.0,,66.0,2.0,False
209500.0,2,52,100,6,3.0,0.0,False,1985.0,98.0,,False,3.0,,121.0,2.0,False
195000.0,2,50,114,2,5.0,0.0,False,1990.0,67.0,,False,2.0,,73.0,1.0,False
375000.0,2,54,99,3,1.0,0.0,False,1973.0,111.0,,False,3.0,,100.0,2.0,True
180000.0,2,51,158,3,0.0,0.0,False,1982.0,127.0,,False,2.0,,63.0,1.0,False
485000.0,2,54,117,3,5.0,1.0,True,1981.0,330.0,,False,5.0,,139.0,3.0,False
325000.0,2,41,83,2,1.0,2.0,True,2002.0,759.0,,False,2.0,,92.0,2.0,True
285000.0,2,21,138,3,5.0,0.0,False,1969.0,157.0,,False,3.0,,73.0,2.0,False
160000.0,2,21,138,3,1.0,0.0,False,1989.0,55.0,,False,2.0,,49.0,1.0,False
259000.0,2,15,107,2,1.0,1.0,True,1995.0,107.0,,False,2.0,,102.0,2.0,False
305000.0,2,41,83,3,0.0,2.0,True,2001.0,87.0,,False,2.0,,80.0,2.0,False
597000.0,2,41,91,3,5.0,0.0,False,1991.0,107.0,,False,3.0,,104.0,3.0,True
665000.0,2,21,125,7,4.0,0.0,False,2015.0,95.0,,False,3.0,,89.0,2.0,True
600000.0,2,21,101,7,7.0,0.0,False,1966.0,138.0,,False,3.0,,126.0,3.0,True
215000.0,2,21,109,2,2.0,0.0,False,1950.0,,,False,2.0,,53.0,1.0,False
695000.0,2,21,121,3,0.0,2.0,True,1996.0,166.0,,False,3.0,,155.0,3.0,True
220000.0,2,15,107,7,4.0,1.0,True,1991.0,371.0,,False,3.0,,105.0,2.0,True
695000.0,2,21,96,7,8.0,0.0,False,1959.0,,,False,2.0,,84.0,2.0,True
255000.0,2,21,136,2,1.0,0.0,False,1960.0,45.0,,False,1.0,,40.0,1.0,False
350000.0,2,21,98,3,1.0,0.0,False,,106.0,,False,3.0,,90.0,1.0,False
790000.0,2,21,96,3,7.0,3.0,True,1975.0,564.0,,False,5.0,,123.0,3.0,True
225000.0,2,52,119,6,5.0,0.0,False,1975.0,160.0,,False,4.0,,75.0,1.0,False
162000.0,2,52,168,1,5.0,0.0,False,1960.0,72.0,,False,2.0,,72.0,,True
147000.0,2,15,127,2,1.0,0.0,False,1995.0,92.0,,False,2.0,,81.0,1.0,False
255000.0,2,21,105,1,1.0,0.0,False,1987.0,95.0,,False,4.0,,90.0,1.0,False
320000.0,2,41,74,6,2.0,0.0,False,1970.0,69.0,,False,2.0,,69.0,1.0,False
380000.0,2,54,103,3,0.0,1.0,True,1988.0,70.0,,False,2.0,,66.0,3.0,False
432000.0,2,41,83,7,1.0,1.0,True,2008.0,165.0,,False,3.0,,128.0,2.0,True
139900.0,2,53,97,6,7.0,0.0,False,2000.0,78.0,,False,2.0,,78.0,1.0,True
199000.0,2,15,113,3,0.0,0.0,False,1990.0,481.0,,False,2.0,,72.0,1.0,True
545000.0,2,21,105,3,3.0,1.0,True,1992.0,132.0,,False,3.0,,114.0,2.0,True
310000.0,2,50,114,3,2.0,1.0,True,2002.0,122.0,,False,2.0,,106.0,2.0,True
568000.0,2,21,104,3,4.0,1.0,True,2000.0,100.0,,False,2.0,,87.0,1.0,True
450000.0,2,52,95,7,0.0,1.0,True,2003.0,117.0,,False,2.0,,117.0,2.0,True
166000.0,2,15,113,8,2.0,0.0,False,1968.0,80.0,,False,2.0,,70.0,1.0,False
2000000.0,2,21,133,0,6.0,2.0,True,2023.0,148.0,,False,3.0,,130.0,4.0,True
235000.0,2,51,94,2,4.0,0.0,False,1979.0,71.0,,False,2.0,,70.0,1.0,True
140000.0,2,50,116,2,2.0,0.0,False,1984.0,62.0,,False,2.0,,62.0,,False
238000.0,2,15,28,3,1.0,0.0,False,1988.0,85.0,,False,3.0,,80.0,2.0,False
439900.0,2,21,130,2,1.0,0.0,False,1969.0,80.0,,False,3.0,,72.0,2.0,False
1280000.0,2,54,117,3,2.0,1.0,True,1982.0,192.0,,False,3.0,,192.0,3.0,True
999000.0,2,21,122,2,1.0,0.0,False,,145.0,,False,3.0,,145.0,2.0,False
140000.0,2,50,150,6,5.0,0.0,False,1984.0,61.0,,False,1.0,,61.0,1.0,False
1000000.0,2,21,98,6,2.0,0.0,False,1935.0,387.0,,False,4.0,,155.0,2.0,False
425000.0,2,54,145,3,0.0,1.0,True,2001.0,126.0,,False,3.0,,114.0,2.0,True
199000.0,2,55,102,6,2.0,0.0,False,1966.0,82.0,,False,3.0,,72.0,1.0,False
479000.0,2,21,104,5,9.0,1.0,True,2008.0,97.0,,False,2.0,,80.0,2.0,True
125000.0,2,54,103,2,0.0,0.0,False,1988.0,43.0,,False,1.0,,43.0,1.0,False
420000.0,2,41,74,3,2.0,1.0,True,2004.0,105.0,,False,2.0,,131.0,2.0,True
282000.0,2,51,94,2,9.0,1.0,True,1985.0,108.0,,False,3.0,,97.0,2.0,True
760000.0,2,15,148,2,5.0,2.0,True,2001.0,148.0,,False,3.0,,130.0,3.0,True
195000.0,2,15,107,6,5.0,0.0,False,1986.0,79.0,,False,2.0,,79.0,1.0,True
598000.0,2,21,125,6,1.0,0.0,False,1950.0,71.0,,False,3.0,,60.0,1.0,False
398000.0,2,55,143,3,2.0,2.0,True,2008.0,120.0,,False,3.0,,120.0,2.0,True
172000.0,2,21,136,2,1.0,0.0,False,1988.0,42.0,,False,2.0,,42.0,1.0,False
319570.0,2,41,83,2,5.0,0.0,False,1995.0,109.0,,False,3.0,,92.0,2.0,True
580000.0,2,21,122,2,5.0,0.0,False,1932.0,95.0,,False,2.0,,86.0,2.0,False
135000.0,2,15,113,6,1.0,0.0,False,1986.0,55.0,,False,1.0,,50.0,1.0,False
750000.0,2,41,91,6,4.0,1.0,True,1976.0,74.0,,False,2.0,,72.0,1.0,True
675000.0,2,41,74,3,3.0,1.0,True,2005.0,130.0,,False,3.0,,130.0,2.0,True
159500.0,2,55,134,6,2.0,0.0,False,1974.0,55.0,,False,1.0,,50.0,1.0,False
680000.0,2,15,120,3,3.0,2.0,True,2006.0,163.0,,False,3.0,,163.0,3.0,True
365000.0,2,21,144,1,3.0,1.0,True,2023.0,48.0,,False,,,48.0,,True
550000.0,2,21,98,6,9.0,0.0,False,1964.0,152.0,,False,5.0,,152.0,3.0,True
210000.0,2,51,158,2,2.0,0.0,False,1972.0,58.0,,False,2.0,,52.0,1.0,False
580000.0,2,41,91,6,3.0,0.0,False,1986.0,43.0,,False,,,43.0,1.0,True
189000.0,2,50,116,6,3.0,0.0,False,1998.0,103.0,,False,3.0,,108.0,1.0,False
625000.0,2,41,91,3,2.0,0.0,False,1976.0,70.0,,False,1.0,,54.0,1.0,True
185000.0,2,15,89,3,0.0,0.0,False,2008.0,81.0,,False,2.0,,85.0,2.0,True
275000.0,2,15,127,2,10.0,0.0,False,1999.0,115.0,,False,3.0,,115.0,2.0,True
243000.0,2,15,148,3,0.0,0.0,False,1966.0,233.0,,False,2.0,,64.0,1.0,False
698000.0,2,54,117,0,1.0,1.0,True,2021.0,134.0,,False,3.0,,120.0,3.0,True
795000.0,2,21,144,1,1.0,2.0,True,2023.0,116.0,,False,2.0,,116.0,,True
695000.0,2,21,144,1,4.0,2.0,True,2023.0,84.0,,False,2.0,,84.0,,True
220000.0,2,15,28,3,2.0,0.0,False,2000.0,94.0,,False,3.0,,73.0,2.0,True
215000.0,2,52,119,3,0.0,0.0,False,1967.0,90.0,,False,4.0,,90.0,1.0,False
155000.0,2,15,113,8,7.0,0.0,False,1982.0,62.0,,False,2.0,,62.0,1.0,True
310000.0,2,21,136,2,1.0,0.0,False,1950.0,59.0,,False,5.0,,59.0,1.0,False
140000.0,2,15,28,2,11.0,0.0,False,1992.0,62.0,,False,1.0,,48.0,1.0,False
213000.0,2,50,114,2,1.0,0.0,False,1979.0,85.0,,False,3.0,,62.0,2.0,False
175000.0,2,15,107,3,0.0,1.0,True,1987.0,59.0,,False,2.0,,59.0,1.0,True
279000.0,2,55,111,2,10.0,0.0,False,1979.0,262.0,,False,4.0,,96.0,2.0,True
800000.0,2,41,91,2,5.0,3.0,True,2014.0,370.0,,False,3.0,,130.0,2.0,False
330000.0,2,21,142,7,2.0,0.0,False,1930.0,72.0,,False,2.0,,72.0,1.0,False
345000.0,2,52,137,2,1.0,1.0,True,2012.0,329.0,,False,3.0,,103.0,2.0,True
1900000.0,2,21,109,3,0.0,0.0,False,1970.0,740.0,,False,5.0,,266.0,3.0,True
398000.0,2,41,74,3,7.0,0.0,False,1982.0,62.0,,False,3.0,,62.0,2.0,True
100000.0,2,55,102,6,1.0,0.0,False,1989.0,57.0,,False,2.0,,52.0,1.0,False
550000.0,2,41,91,2,2.0,1.0,True,1986.0,128.0,,False,3.0,,122.0,2.0,True
535000.0,2,21,122,3,2.0,0.0,False,1950.0,78.0,,False,2.0,,70.0,2.0,True
375000.0,2,21,122,3,1.0,0.0,False,1964.0,272.0,,False,2.0,,80.0,1.0,False
117500.0,2,15,127,6,1.0,0.0,False,1971.0,46.0,,False,1.0,,46.0,1.0,False
385000.0,2,57,151,3,5.0,1.0,True,2001.0,116.0,,False,2.0,,107.0,3.0,True
1550000.0,2,21,90,5,4.0,0.0,False,,165.0,,False,3.0,,140.0,2.0,True
255000.0,2,15,28,2,3.0,1.0,True,2007.0,855.0,,False,3.0,,103.0,2.0,True
227000.0,2,58,149,7,2.0,1.0,True,2009.0,125.0,,False,2.0,,125.0,1.0,True
630000.0,2,21,104,1,0.0,1.0,True,2008.0,79.0,,False,2.0,,79.0,1.0,True
530000.0,2,55,164,3,10.0,2.0,True,2008.0,142.0,,False,4.0,,142.0,3.0,True
210000.0,2,21,109,1,11.0,0.0,False,1950.0,65.0,,False,3.0,,59.0,1.0,False
110000.0,2,55,143,6,11.0,0.0,False,1975.0,45.0,,False,,,43.0,1.0,False
475000.0,2,41,74,6,1.0,0.0,False,2000.0,270.0,,False,3.0,,108.0,3.0,True
165000.0,2,15,120,2,5.0,0.0,False,1961.0,219.0,,False,2.0,,66.0,1.0,False
159500.0,2,50,153,3,9.0,0.0,False,1986.0,96.0,,False,3.0,,96.0,2.0,True
1500000.0,2,21,93,2,3.0,0.0,False,1939.0,665.0,,False,6.0,,230.0,3.0,True
618000.0,2,21,104,7,9.0,2.0,True,2003.0,126.0,,False,2.0,,110.0,2.0,True
545000.0,2,21,98,3,0.0,1.0,True,2001.0,573.0,,False,2.0,,75.0,1.0,True
245000.0,2,53,131,3,1.0,2.0,True,2007.0,120.0,,False,3.0,,120.0,2.0,True
2500000.0,2,41,91,5,1.0,2.0,True,2008.0,226.0,,False,3.0,,150.0,3.0,False
263000.0,2,54,145,2,0.0,0.0,False,1976.0,72.0,,False,2.0,,72.0,1.0,False
185000.0,2,54,157,2,5.0,0.0,False,1968.0,,,False,1.0,,37.0,1.0,False
210000.0,2,15,127,3,1.0,1.0,True,1996.0,86.0,,False,2.0,,69.0,1.0,True
1150000.0,2,21,132,3,2.0,0.0,False,1950.0,905.0,,False,4.0,,170.0,5.0,True
260000.0,2,54,103,2,2.0,0.0,False,1978.0,84.0,,False,2.0,,84.0,1.0,False
269500.0,2,51,124,2,6.0,0.0,False,1985.0,80.0,,False,2.0,,80.0,2.0,True
249900.0,2,50,92,2,2.0,1.0,True,2002.0,,,False,3.0,,82.0,2.0,False
215000.0,2,50,114,2,5.0,0.0,False,1994.0,102.0,,False,3.0,,99.0,2.0,True
649750.0,2,21,136,1,2.0,2.0,True,2023.0,131.0,,False,3.0,,102.0,3.0,True
275000.0,2,57,140,6,5.0,1.0,True,2002.0,6340.0,,False,2.0,,85.0,1.0,True
343000.0,2,15,127,2,3.0,1.0,True,2001.0,170.0,,False,3.0,,147.0,2.0,True
485000.0,2,41,74,2,1.0,1.0,True,2000.0,130.0,,False,3.0,,109.0,3.0,True
630000.0,2,21,132,2,2.0,0.0,False,1941.0,161.0,,False,3.0,,104.0,3.0,False
209000.0,2,51,94,2,11.0,0.0,False,1965.0,345.0,,False,2.0,,71.0,2.0,False
145000.0,2,50,116,2,3.0,0.0,False,1986.0,75.0,,False,3.0,,75.0,1.0,True
760000.0,2,21,93,2,2.0,0.0,False,1930.0,94.0,,False,2.0,,94.0,2.0,True
347000.0,2,21,105,3,2.0,0.0,False,2018.0,72.0,,False,2.0,,72.0,1.0,False
129000.0,2,51,124,2,1.0,0.0,False,1950.0,,,False,2.0,,32.0,1.0,False
225000.0,2,15,89,2,2.0,0.0,False,1991.0,98.0,,False,2.0,,87.0,1.0,True
195000.0,2,55,143,3,1.0,0.0,False,1977.0,68.0,,False,2.0,,68.0,1.0,False
255000.0,2,21,105,1,0.0,0.0,False,1987.0,98.0,,False,4.0,,95.0,1.0,False
199000.0,2,55,134,3,1.0,0.0,False,1962.0,,,False,2.0,,67.0,1.0,False
196000.0,2,50,116,6,5.0,1.0,True,2003.0,78.0,,False,1.0,,60.0,1.0,True
265000.0,2,55,139,3,1.0,0.0,False,1949.0,65.0,,False,3.0,,65.0,1.0,False
432500.0,2,51,118,3,4.0,1.0,True,2007.0,116.0,,False,3.0,,101.0,2.0,True
700000.0,2,41,74,3,1.0,1.0,True,1962.0,655.0,,False,4.0,,155.0,3.0,False
448000.0,2,21,121,3,4.0,1.0,True,2001.0,58.0,,False,2.0,,52.0,1.0,True
440000.0,2,21,109,2,1.0,0.0,False,1951.0,76.0,,False,2.0,,75.0,2.0,False
109500.0,2,50,116,3,5.0,0.0,False,1989.0,,,False,2.0,,87.0,1.0,False
448250.0,2,21,136,1,1.0,1.0,True,2023.0,77.0,,False,2.0,,65.0,1.0,True
235000.0,2,21,105,2,0.0,0.0,False,1987.0,85.0,,False,3.0,,74.0,1.0,False
210000.0,2,50,114,2,2.0,0.0,False,2000.0,111.0,,False,3.0,,96.0,2.0,True
775000.0,2,21,133,3,2.0,1.0,True,2002.0,128.0,,False,3.0,,128.0,3.0,True
178000.0,2,21,136,2,5.0,0.0,False,1986.0,43.0,,False,2.0,,39.0,1.0,False
410000.0,2,21,133,2,0.0,0.0,False,1989.0,86.0,,False,2.0,,86.0,1.0,False
140000.0,2,15,113,8,1.0,0.0,False,1951.0,71.0,,False,2.0,,71.0,1.0,False
650000.0,2,54,117,3,11.0,0.0,False,1968.0,137.0,,False,5.0,,108.0,2.0,True
