District,City,Town,EnergyCertificate,Floor,Parking,ConstructionYear,TotalArea,Garage,TotalRooms,NumberOfBedrooms,LivingArea,NumberOfBathrooms,Price
2,21,101,2,2.78152347286287,0.0,1998.0,113.0,1.0,3.0,2.0,117.0,2.0,449900.0
2,21,105,2,2.78152347286287,0.0,1977.0,95.0,1.0,2.0,1.0,50.0,1.0,335000.0
2,21,108,2,2.78152347286287,0.0,1989.0,78.0,1.0,2.68557624083522,2.0,78.0,1.0,280000.0
2,21,125,3,2.78152347286287,0.0,2004.0,225.0,2.0,5.0,4.0,177.0,3.0,1295000.0
2,21,90,2,2.78152347286287,0.0,2017.0,31.0,1.0,1.0,0.0,23.0,1.0,164500.0
2,21,90,3,2.78152347286287,0.0,1950.0,240.0,1.0,5.0,3.0,200.0,3.0,1500000.0
2,21,108,4,2.78152347286287,1.0,2024.0,121.0,1.0,2.68557624083522,2.0,79.0,2.0,1085000.0
2,21,108,2,2.78152347286287,0.0,1988.0,158.0,1.0,2.68557624083522,4.0,140.0,3.0,820000.0
2,15,154,2,2.78152347286287,0.0,1950.0,55.0,1.0,2.0,1.0,37.0,1.0,250000.0
2,41,74,3,2.78152347286287,0.0,1973.0,96.0,1.0,2.68557624083522,3.0,86.0,2.0,390000.0
2,15,127,2,2.78152347286287,0.0,1997.0,80.0,1.0,2.68557624083522,1.0,72.0,1.8961387800783436,168000.0
2,15,89,3,2.78152347286287,0.0,1997.0,68.0,1.0,2.68557624083522,1.0,61.0,1.0,179000.0
2,55,139,6,2.78152347286287,1.0,2001.0,101.0,1.0,3.0,2.0,154.0,2.0,295000.0
2,53,97,2,2.78152347286287,0.0,1994.0,91.0,1.0,2.68557624083522,2.0,91.0,1.0,165000.0
2,41,83,2,2.78152347286287,0.0,1989.0,73.0,1.0,3.0,2.0,73.0,1.0,243800.0
2,41,83,2,2.78152347286287,1.0,2005.0,120.0,1.0,5.0,2.0,98.0,2.0,430000.0
2,15,89,2,2.78152347286287,0.0,1991.0,72.0,1.0,2.68557624083522,2.0,83.0,1.0,170000.0
2,54,117,2,2.78152347286287,0.0,1990.0,84.0,1.0,4.0,3.0,74.0,1.0,265000.0
2,15,107,8,2.78152347286287,0.0,1988.0,133.0,2.0,2.68557624083522,2.0,105.0,1.0,299000.0
2,15,113,3,2.78152347286287,0.0,1983.0,95.0,1.0,2.68557624083522,3.0,95.0,1.0,178500.0
2,21,121,3,2.78152347286287,1.0,1987.0,106.0,1.0,4.0,3.0,91.0,2.0,625000.0
2,21,101,3,2.78152347286287,0.0,1995.0,166.0,2.0,4.0,3.0,149.0,3.0,690000.0
2,21,90,2,2.78152347286287,0.0,1900.0,67.0,1.0,4.0,3.0,50.0,1.0,370000.0
2,57,719,4,2.78152347286287,1.0,2022.0,189.0,1.0,2.68557624083522,3.0,107.0,2.0,750000.0
2,15,28,8,2.78152347286287,0.0,1998.0,201.0,2.0,6.0,4.0,201.0,2.0,310000.0
2,21,101,2,2.78152347286287,1.0,2000.0,68.0,1.0,3.0,2.0,68.0,1.0,298000.0
2,21,142,2,2.78152347286287,0.0,1951.0,78.0,1.0,4.0,3.0,66.0,1.0,220000.0
2,21,101,3,2.78152347286287,0.0,1985.0,161.0,1.0,5.0,4.0,160.0,4.0,845000.0
2,21,93,3,2.78152347286287,0.0,1997.7521777596298,180.0,1.0,2.68557624083522,4.0,180.0,2.0,980000.0
2,21,98,6,2.78152347286287,0.0,1938.0,104.0,1.0,2.68557624083522,3.0,104.0,2.0,360000.0
2,21,126,6,2.78152347286287,0.0,1937.0,44.0,1.0,3.0,2.0,44.0,1.0,172000.0
2,21,142,3,2.78152347286287,0.0,1951.0,44.0,1.0,2.0,1.0,44.0,1.0,209000.0
2,21,135,2,2.78152347286287,1.0,1999.0,72.0,1.0,1.0,1.0,57.0,1.0,285000.0
2,21,122,2,2.78152347286287,0.0,1950.0,54.0,1.0,2.0,1.0,45.0,2.0,288000.0
2,21,138,2,2.78152347286287,1.0,1999.0,81.0,1.0,2.68557624083522,2.0,63.0,1.0,350000.0
2,41,74,6,2.78152347286287,0.0,1971.0,100.0,1.0,3.0,2.0,78.0,2.0,350000.0
2,41,91,5,2.78152347286287,1.0,2020.0,152.0,1.0,2.68557624083522,3.0,124.0,4.0,1650000.0
2,50,150,4,2.78152347286287,1.0,2020.0,115.0,1.0,2.68557624083522,3.0,115.0,2.0,260000.0
2,50,150,3,2.78152347286287,1.0,2005.0,124.0,1.0,2.68557624083522,2.0,124.0,1.0,250000.0
2,15,28,7,2.78152347286287,0.0,1990.0,73.0,1.0,3.0,2.0,73.0,1.0,195500.0
2,55,102,2,2.78152347286287,0.0,1966.0,65.0,1.0,3.0,2.0,60.0,2.0,197500.0
2,15,148,3,2.78152347286287,0.0,2002.0,119.0,2.0,2.68557624083522,2.0,119.0,3.0,510000.0
2,15,127,3,2.78152347286287,0.0,1986.0,95.0,1.0,3.0,3.0,95.0,2.0,275000.0
2,55,134,3,2.78152347286287,0.0,2000.0,90.0,1.0,2.0,2.0,81.0,1.0,189000.0
2,54,117,3,2.78152347286287,0.0,1957.0,65.0,1.0,3.0,3.0,58.0,2.0,490000.0
2,54,103,3,2.78152347286287,0.0,1955.0,73.0,1.0,4.0,3.0,57.0,1.0,316000.0
2,15,107,3,2.78152347286287,0.0,1990.0,79.0,1.0,2.68557624083522,2.0,70.0,1.0,210000.0
2,52,106,2,2.78152347286287,0.0,1976.0,81.0,2.0,2.0,1.0,50.0,1.0,219000.0
2,21,142,3,2.78152347286287,1.0,1973.0,50.0,1.0,2.0,1.0,40.0,1.0,229900.0
2,21,130,3,2.78152347286287,0.0,1988.0,74.0,1.0,3.0,2.0,74.0,1.0,349500.0
2,21,122,3,2.78152347286287,0.0,1951.0,35.0,1.0,2.68557624083522,1.0,35.0,1.0,189000.0
2,21,96,2,2.78152347286287,0.0,1956.0,110.0,1.0,3.0,3.0,101.0,2.0,575000.0
2,21,98,7,2.78152347286287,1.0,2021.0,60.0,1.0,2.0,1.0,47.0,1.0,486000.0
2,21,41,3,2.78152347286287,0.0,1951.0,101.0,1.0,2.68557624083522,2.0,59.0,1.8961387800783436,680000.0
2,51,124,0,2.78152347286287,1.0,2021.0,200.0,1.0,2.68557624083522,4.0,170.0,3.0,800000.0
2,58,162,3,2.78152347286287,1.0,2008.0,147.0,1.0,2.68557624083522,3.0,147.0,2.0,245000.0
2,15,107,6,2.78152347286287,0.0,1969.0,75.0,1.0,4.0,2.0,68.0,1.0,165000.0
2,52,119,2,2.78152347286287,0.0,1991.0,107.0,1.0,4.0,3.0,107.0,2.0,250000.0
2,53,97,2,2.78152347286287,1.0,1993.0,78.0,1.0,3.0,2.0,78.0,1.0,148000.0
2,55,134,2,2.78152347286287,0.0,1983.0,93.0,1.0,2.68557624083522,3.0,84.0,2.0,239000.0
2,41,91,6,2.78152347286287,0.0,1980.0,84.0,1.0,3.0,2.0,84.0,1.0,390000.0
2,54,157,3,2.78152347286287,0.0,1994.0,113.0,2.0,4.0,3.0,86.0,2.0,329000.0
2,51,158,8,2.78152347286287,0.0,1984.0,81.0,1.0,4.0,3.0,80.0,1.0,209000.0
2,15,127,3,2.78152347286287,0.0,1994.0,106.0,1.0,4.0,3.0,98.0,2.0,229000.0
2,21,98,3,2.78152347286287,0.0,2023.0,142.0,1.0,2.68557624083522,3.0,128.0,2.0,855000.0
2,21,98,6,2.78152347286287,0.0,1930.0,144.0,1.0,6.0,4.0,114.0,2.0,475000.0
2,21,96,3,2.78152347286287,1.0,1997.0,148.0,1.0,2.68557624083522,3.0,121.0,3.0,865000.0
2,21,90,3,2.78152347286287,0.0,1988.0,151.0,2.0,3.0,2.0,130.0,2.0,1290000.0
2,21,98,5,2.78152347286287,0.0,1972.0,105.0,1.0,4.0,3.0,105.0,3.0,520000.0
2,55,134,3,2.78152347286287,1.0,1987.0,91.0,1.0,2.68557624083522,2.0,91.0,1.0,278000.0
2,52,106,2,2.78152347286287,0.0,1987.0,89.0,1.0,2.68557624083522,2.0,89.0,1.0,213000.0
2,15,127,2,2.78152347286287,0.0,1990.0,90.0,1.0,2.68557624083522,2.0,68.0,1.8961387800783436,210000.0
2,54,99,2,2.78152347286287,1.0,1984.0,85.0,1.0,4.0,3.0,81.0,2.0,329000.0
2,54,103,3,2.78152347286287,0.0,1982.0,150.0,1.0,5.0,4.0,106.0,2.0,599000.0
2,55,102,2,2.78152347286287,0.0,1987.0,67.0,1.0,3.0,2.0,67.0,1.0,173000.0
2,50,150,7,2.78152347286287,0.0,1987.0,116.0,1.0,2.68557624083522,2.0,120.0,2.0,237500.0
2,15,113,6,2.78152347286287,0.0,2001.0,67.0,2.0,2.0,1.0,60.0,1.0,180000.0
2,55,102,7,2.78152347286287,1.0,2022.0,87.0,1.0,2.68557624083522,2.0,93.0,2.0,390000.0
2,50,114,3,2.78152347286287,0.0,1977.0,81.0,1.0,2.68557624083522,3.0,81.0,2.0,189900.0
2,15,89,3,2.78152347286287,0.0,1998.0,85.0,1.0,3.0,2.0,88.0,1.0,210000.0
2,54,117,2,2.78152347286287,0.0,1981.0,85.0,1.0,2.68557624083522,2.0,85.0,1.0,295000.0
2,50,114,2,2.78152347286287,0.0,1994.0,83.0,1.0,5.0,4.0,83.0,1.0,205500.0
2,57,166,7,2.78152347286287,0.0,2005.0,138.0,2.0,4.0,3.0,106.0,2.0,299000.0
2,15,120,2,2.78152347286287,0.0,1960.0,30.0,1.0,2.68557624083522,0.0,30.0,1.0,110000.0
2,15,127,2,2.78152347286287,0.0,1996.0,89.0,1.0,3.0,2.0,77.0,1.0,230000.0
2,21,126,2,2.78152347286287,0.0,1959.0,47.0,1.0,2.0,1.0,47.0,1.0,249000.0
2,21,144,2,2.78152347286287,0.0,1980.0,97.0,1.0,3.0,2.0,88.0,1.0,310000.0
2,21,104,7,2.78152347286287,0.0,1988.0,65.0,1.0,3.0,2.0,72.0,1.0,348000.0
2,21,126,8,2.78152347286287,0.0,1951.0,135.0,1.0,2.68557624083522,2.0,135.0,3.0,860000.0
2,21,105,1,2.78152347286287,0.0,1989.0,60.0,1.0,2.0,0.0,36.0,1.0,240000.0
2,21,104,3,2.78152347286287,1.0,2002.0,145.0,1.0,4.0,3.0,124.0,2.0,695000.0
2,21,133,2,2.78152347286287,0.0,2005.0,62.0,1.0,3.0,2.0,62.0,1.0,295000.0
2,55,143,3,2.78152347286287,0.0,1957.0,42.0,1.0,2.68557624083522,1.0,42.0,2.0,182000.0
2,55,143,6,2.78152347286287,0.0,1985.0,94.0,1.0,4.0,3.0,94.0,2.0,225000.0
2,55,143,2,2.78152347286287,0.0,1985.0,103.0,1.0,4.0,3.0,103.0,2.0,278000.0
2,52,95,7,2.78152347286287,1.0,2016.0,160.0,1.0,2.68557624083522,4.0,160.0,2.0,780000.0
2,15,113,3,2.78152347286287,0.0,1973.0,80.0,1.0,4.0,3.0,86.0,2.0,230000.0
2,52,119,2,2.78152347286287,0.0,1987.0,86.0,1.0,4.0,3.0,86.0,2.0,220000.0
2,15,120,2,2.78152347286287,0.0,1995.0,84.0,1.0,4.0,3.0,77.0,2.0,249000.0
2,41,83,2,2.78152347286287,0.0,1991.0,120.0,1.0,4.0,3.0,120.0,2.0,350000.0
2,57,160,2,2.78152347286287,0.0,1994.0,104.0,1.0,2.68557624083522,3.0,93.0,2.0,270000.0
2,52,95,3,2.78152347286287,1.0,2007.0,82.0,1.0,3.0,2.0,80.0,2.0,360000.0
2,15,127,3,2.78152347286287,0.0,1960.0,73.0,1.0,2.0,2.0,66.0,1.0,220000.0
2,51,94,7,2.78152347286287,1.0,2007.0,141.0,1.0,3.0,3.0,127.0,2.0,530000.0
2,15,127,3,2.78152347286287,0.0,2000.0,140.0,2.0,3.0,3.0,126.0,2.0,319000.0
2,50,92,2,2.78152347286287,0.0,1976.0,64.0,1.0,3.0,2.0,64.0,1.0,148000.0
2,15,107,6,2.78152347286287,0.0,1988.0,84.0,1.0,2.68557624083522,2.0,84.0,1.0,190500.0
2,52,119,5,2.78152347286287,0.0,2006.0,113.0,2.0,2.68557624083522,2.0,100.0,1.0,373000.0
2,55,134,3,2.78152347286287,0.0,1979.0,92.0,1.0,2.68557624083522,3.0,84.0,2.0,240000.0
2,51,118,3,2.78152347286287,1.0,1994.0,92.0,1.0,2.68557624083522,2.0,80.0,2.0,269000.0
2,52,106,2,2.78152347286287,0.0,1984.0,97.0,1.0,4.0,3.0,74.0,2.0,281000.0
2,55,102,2,2.78152347286287,0.0,1986.0,61.0,1.0,2.68557624083522,2.0,61.0,1.0,179900.0
2,52,95,4,2.78152347286287,0.0,2018.0,161.0,2.0,4.0,3.0,145.0,2.0,537000.0
2,41,74,6,2.78152347286287,0.0,1966.0,74.0,1.0,4.0,3.0,74.0,1.0,307000.0
2,21,105,4,2.78152347286287,1.0,2017.0,57.0,1.0,2.0,1.0,50.0,1.8961387800783436,339000.0
2,21,105,4,2.78152347286287,1.0,2017.0,57.0,1.0,2.0,1.0,50.0,1.0,339000.0
2,21,142,2,2.78152347286287,0.0,1951.0,40.0,1.0,2.0,1.0,36.0,1.0,214000.0
2,21,41,8,2.78152347286287,0.0,1951.0,49.0,1.0,2.0,1.0,41.0,1.0,325000.0
2,21,122,2,2.78152347286287,0.0,1937.0,32.0,1.0,2.0,1.0,32.0,1.0,219000.0
2,21,105,3,2.78152347286287,1.0,2008.0,140.0,1.0,2.68557624083522,2.0,110.0,2.0,550000.0
2,21,130,3,2.78152347286287,1.0,1994.0,146.0,1.0,5.0,4.0,132.0,3.0,830000.0
2,21,41,3,2.78152347286287,0.0,1951.0,90.0,1.0,2.0,1.0,90.0,2.0,520000.0
2,21,122,6,2.78152347286287,0.0,1937.0,156.0,1.0,2.68557624083522,4.0,133.0,2.0,989000.0
2,21,93,6,2.78152347286287,0.0,1951.0,58.0,1.0,2.0,1.0,60.0,1.0,490000.0
2,41,74,3,2.78152347286287,0.0,2005.0,135.0,2.0,4.0,3.0,121.0,3.0,620000.0
2,55,102,6,2.78152347286287,0.0,1963.0,75.0,1.0,4.0,3.0,70.0,1.0,195000.0
2,54,99,3,2.78152347286287,1.0,2003.0,135.0,1.0,4.0,3.0,110.0,3.0,585000.0
2,15,107,2,2.78152347286287,0.0,1991.0,80.0,1.0,2.0,1.0,70.0,1.0,185000.0
2,52,95,4,2.78152347286287,0.0,2024.0,120.0,1.0,4.0,3.0,120.0,2.0,398000.0
2,54,103,1,2.78152347286287,1.0,1997.7521777596298,146.0,1.0,3.0,2.0,94.0,2.0,673000.0
2,15,107,2,2.78152347286287,0.0,1988.0,86.0,1.0,3.0,2.0,77.0,1.0,250000.0
2,59,167,2,2.78152347286287,1.0,2007.0,193.0,1.0,4.0,3.0,146.0,2.0,259900.0
2,60,159,3,2.78152347286287,0.0,1982.0,83.0,1.0,2.68557624083522,2.0,80.0,1.8961387800783436,238500.0
2,55,102,6,2.78152347286287,1.0,1988.0,106.0,1.0,5.0,4.0,86.0,2.0,330000.0
2,52,119,7,2.78152347286287,1.0,2003.0,132.0,1.0,4.0,3.0,120.0,2.0,425000.0
2,52,119,2,2.78152347286287,0.0,1986.0,90.0,1.0,4.0,3.0,81.0,2.0,245000.0
2,21,41,3,2.78152347286287,0.0,1997.7521777596298,51.0,1.0,2.0,1.0,51.0,1.0,365000.0
2,21,105,8,2.78152347286287,0.0,1983.0,105.0,1.0,4.0,3.0,105.0,1.0,275000.0
2,21,126,3,2.78152347286287,0.0,1965.0,75.0,1.0,2.68557624083522,2.0,75.0,1.0,330000.0
2,57,160,6,2.78152347286287,0.0,2009.0,115.0,2.0,4.0,3.0,98.0,2.0,312000.0
2,21,133,5,2.78152347286287,0.0,2007.0,80.0,1.0,2.68557624083522,3.0,75.0,2.0,249900.0
2,15,89,3,2.78152347286287,0.0,1975.0,79.0,1.0,4.0,3.0,76.0,1.0,215000.0
2,15,107,2,2.78152347286287,0.0,1988.0,75.0,1.0,2.68557624083522,2.0,75.0,1.0,219000.0
2,21,104,3,2.78152347286287,1.0,2010.0,179.0,1.0,2.68557624083522,4.0,161.0,3.0,1090000.0
2,21,142,8,2.78152347286287,0.0,1932.0,58.0,1.0,3.0,1.0,55.0,1.0,225000.0
2,21,109,2,2.78152347286287,0.0,1937.0,86.0,1.0,2.68557624083522,3.0,77.0,1.0,475000.0
2,21,96,2,2.78152347286287,0.0,1959.0,103.0,1.0,2.0,1.0,93.0,2.0,510000.0
2,21,108,3,2.78152347286287,1.0,1988.0,152.0,1.0,5.0,4.0,152.0,3.0,990000.0
2,21,136,7,2.78152347286287,0.0,2019.0,33.0,1.0,2.68557624083522,0.0,33.0,1.0,258500.0
2,15,148,3,2.78152347286287,0.0,2003.0,166.0,2.0,5.0,4.0,185.0,4.0,950000.0
2,52,119,3,2.78152347286287,0.0,1987.0,84.0,1.0,3.0,2.0,83.0,1.0,200000.0
2,60,159,1,2.78152347286287,1.0,1997.7521777596298,190.0,1.0,2.68557624083522,3.0,165.0,3.0,475000.0
2,60,159,1,2.78152347286287,1.0,1997.7521777596298,190.0,1.0,2.68557624083522,3.0,165.0,3.0,475000.0
2,15,107,3,2.78152347286287,0.0,1992.0,128.0,1.0,2.68557624083522,3.0,115.0,2.0,290000.0
2,15,28,2,2.78152347286287,0.0,1987.0,111.0,1.0,4.0,3.0,111.0,2.0,219000.0
2,54,103,4,2.78152347286287,1.0,2024.0,215.0,1.0,5.0,4.0,170.0,4.0,1149000.0
2,58,149,3,2.78152347286287,0.0,2002.0,104.0,2.0,2.68557624083522,2.0,103.0,1.0,259000.0
2,52,100,3,2.78152347286287,0.0,1974.0,65.0,1.0,2.68557624083522,3.0,65.0,1.0,190000.0
2,52,119,6,2.78152347286287,0.0,1991.0,64.0,1.0,2.0,1.0,58.0,1.0,175000.0
2,15,127,3,2.78152347286287,0.0,1960.0,85.0,1.0,4.0,3.0,85.0,1.0,270000.0
2,15,127,2,2.78152347286287,0.0,1960.0,85.0,1.0,4.0,3.0,100.0,1.0,270000.0
2,15,127,2,2.78152347286287,0.0,1960.0,85.0,1.0,4.0,3.0,100.0,1.0,270000.0
2,15,127,6,2.78152347286287,0.0,1960.0,55.0,1.0,2.0,1.0,55.0,1.0,270000.0
2,15,127,2,2.78152347286287,0.0,1960.0,85.0,1.0,4.0,3.0,85.0,1.0,270000.0
2,51,94,2,2.78152347286287,0.0,1967.0,80.0,1.0,4.0,3.0,69.0,1.0,179500.0
2,41,91,3,2.78152347286287,0.0,2024.0,58.0,1.0,2.0,1.0,52.0,1.0,447500.0
2,15,107,3,2.78152347286287,0.0,2004.0,98.0,1.0,4.0,3.0,98.0,4.0,262000.0
2,50,153,2,2.78152347286287,0.0,1951.0,102.0,1.0,2.68557624083522,2.0,102.0,1.0,140000.0
2,52,106,2,2.78152347286287,0.0,1992.0,90.0,1.0,3.0,2.0,90.0,1.0,270000.0
2,55,102,2,2.78152347286287,0.0,1960.0,72.0,1.0,3.0,3.0,65.0,2.0,198000.0
2,15,113,3,2.78152347286287,0.0,1986.0,100.0,1.0,4.0,3.0,87.0,3.0,229900.0
2,52,106,7,2.78152347286287,1.0,2008.0,95.0,1.0,3.0,2.0,81.0,2.0,387000.0
2,55,164,3,2.78152347286287,0.0,2001.0,92.0,1.0,4.0,3.0,90.0,2.0,279000.0
2,41,88,7,2.78152347286287,1.0,2004.0,112.0,1.0,3.0,2.0,112.0,2.0,450000.0
2,15,127,3,2.78152347286287,0.0,1994.0,81.0,1.0,3.0,2.0,81.0,1.0,180000.0
2,15,127,1,2.78152347286287,0.0,1985.0,87.0,1.0,3.0,2.0,90.0,2.0,210000.0
2,21,96,2,2.78152347286287,0.0,1948.0,123.0,1.0,2.68557624083522,3.0,98.0,2.0,640000.0
2,21,93,3,2.78152347286287,0.0,1951.0,130.0,1.0,5.0,2.0,72.0,2.0,750000.0
2,21,105,3,2.78152347286287,0.0,1989.0,50.0,1.0,2.68557624083522,1.0,50.0,1.0,298000.0
2,21,93,5,2.78152347286287,0.0,2022.0,136.0,1.0,3.0,2.0,136.0,2.0,1300000.0
2,21,43,7,2.78152347286287,1.0,2006.0,82.0,1.0,2.0,1.0,76.0,1.0,450000.0
2,21,93,2,2.78152347286287,0.0,1951.0,43.0,1.0,4.0,3.0,43.0,2.0,294000.0
2,21,101,3,2.78152347286287,0.0,2002.0,133.0,2.0,2.0,3.0,133.0,2.0,660000.0
2,21,96,6,2.78152347286287,0.0,1960.0,78.0,1.0,2.68557624083522,2.0,70.0,2.0,445000.0
2,21,144,2,2.78152347286287,0.0,2003.0,80.0,1.0,4.0,3.0,91.0,2.0,235000.0
2,52,119,2,2.78152347286287,0.0,1975.0,68.0,1.0,3.0,2.0,57.0,1.0,199000.0
2,57,163,2,2.78152347286287,0.0,2007.0,230.0,1.0,2.68557624083522,3.0,230.0,4.0,360000.0
2,15,120,3,2.78152347286287,0.0,2000.0,140.0,1.0,4.0,3.0,140.0,2.0,385000.0
2,15,127,2,2.78152347286287,0.0,1960.0,85.0,1.0,4.0,3.0,68.0,1.0,270000.0
2,15,127,2,2.78152347286287,0.0,1988.0,87.0,1.0,2.68557624083522,2.0,87.0,1.0,189000.0
2,53,131,2,2.78152347286287,1.0,2011.0,125.0,1.0,2.68557624083522,3.0,125.0,2.0,255000.0
2,15,28,2,2.78152347286287,0.0,1990.0,92.0,1.0,3.0,2.0,92.0,1.0,189500.0
2,54,103,2,2.78152347286287,0.0,1952.0,60.0,1.0,2.68557624083522,2.0,60.0,1.0,214500.0
2,41,83,3,2.78152347286287,0.0,1989.0,86.0,1.0,2.68557624083522,3.0,86.0,2.0,340000.0
2,50,153,6,2.78152347286287,0.0,1984.0,83.0,1.0,4.0,3.0,83.0,2.0,160000.0
2,21,138,4,2.78152347286287,1.0,2023.0,188.0,1.0,2.68557624083522,4.0,169.0,2.0,995000.0
2,21,142,2,2.78152347286287,0.0,1937.0,85.0,1.0,4.0,3.0,68.0,1.0,275000.0
2,21,98,3,2.78152347286287,0.0,1950.0,160.0,1.0,5.0,4.0,144.0,2.0,587500.0
2,21,132,3,2.78152347286287,1.0,2009.0,47.0,1.0,2.0,1.0,76.0,1.0,398000.0
2,21,41,6,2.78152347286287,0.0,1951.0,40.0,1.0,3.0,2.0,36.0,1.0,180000.0
2,21,122,8,2.78152347286287,0.0,1910.0,180.0,1.0,3.0,2.0,108.0,2.0,950000.0
2,21,98,3,2.78152347286287,1.0,1988.0,60.0,1.0,3.0,1.0,50.0,1.0,375000.0
2,15,28,2,2.78152347286287,0.0,2009.0,70.0,1.0,2.68557624083522,2.0,67.0,1.0,210000.0
2,15,107,3,2.78152347286287,1.0,2006.0,94.0,1.0,2.68557624083522,2.0,94.0,2.0,335000.0
2,55,143,3,2.78152347286287,0.0,1982.0,85.0,1.0,2.68557624083522,3.0,85.0,2.0,265000.0
2,50,114,2,2.78152347286287,0.0,2000.0,133.0,2.0,5.0,4.0,133.0,2.0,330000.0
2,41,74,3,2.78152347286287,0.0,1996.0,91.0,2.0,2.68557624083522,2.0,90.0,2.0,400000.0
2,51,158,3,2.78152347286287,0.0,1988.0,57.0,1.0,2.0,2.0,57.0,2.0,210000.0
2,41,88,6,2.78152347286287,0.0,1974.0,60.0,1.0,2.0,1.0,55.0,1.0,285000.0
2,51,94,7,2.78152347286287,0.0,2010.0,94.0,2.0,2.68557624083522,1.0,60.0,1.0,315000.0
2,52,119,6,2.78152347286287,0.0,1985.0,67.0,1.0,3.0,2.0,63.0,1.0,185000.0
2,52,119,2,2.78152347286287,0.0,1966.0,100.0,1.0,3.0,2.0,85.0,1.0,215000.0
2,15,89,6,2.78152347286287,0.0,2000.0,140.0,1.0,3.0,2.0,100.0,2.0,270000.0
2,21,122,3,2.78152347286287,0.0,1988.0,220.0,1.0,7.0,6.0,200.0,2.0,760000.0
2,21,101,3,2.78152347286287,1.0,2003.0,132.0,1.0,2.68557624083522,4.0,119.0,3.0,680000.0
2,21,43,3,2.78152347286287,0.0,1954.0,58.0,1.0,3.0,2.0,53.0,2.0,320000.0
2,21,132,3,2.78152347286287,0.0,1943.0,139.0,1.0,6.0,5.0,139.0,1.0,490000.0
2,21,130,3,2.78152347286287,0.0,1988.0,64.0,1.0,3.0,2.0,58.0,2.0,349900.0
2,21,122,4,2.78152347286287,1.0,2023.0,159.0,1.0,2.68557624083522,2.0,108.0,3.0,900000.0
2,55,134,6,2.78152347286287,0.0,1988.0,60.0,1.0,3.0,2.0,59.0,1.0,219000.0
2,15,28,3,2.78152347286287,1.0,1979.0,103.0,1.0,2.68557624083522,3.0,103.0,2.0,255000.0
2,15,120,3,2.78152347286287,0.0,1972.0,93.0,1.0,2.68557624083522,3.0,67.0,1.0,225000.0
2,55,143,2,2.78152347286287,0.0,1983.0,62.0,1.0,2.68557624083522,2.0,62.0,1.0,219000.0
2,57,160,3,2.78152347286287,1.0,2004.0,101.0,1.0,2.68557624083522,2.0,101.0,1.0,260000.0
2,15,113,3,2.78152347286287,0.0,1976.0,69.0,1.0,3.0,2.0,62.0,1.0,200000.0
2,53,97,8,2.78152347286287,0.0,1993.0,122.0,1.0,5.0,4.0,109.0,2.0,197500.0
2,54,117,1,2.78152347286287,0.0,1987.0,82.0,1.0,3.0,2.0,78.0,1.0,290000.0
2,54,117,6,2.78152347286287,0.0,1984.0,130.0,1.0,4.0,3.0,130.0,2.0,510000.0
2,41,74,2,2.78152347286287,0.0,2003.0,100.0,1.0,2.68557624083522,3.0,99.0,2.0,465000.0
2,51,158,2,2.78152347286287,0.0,1988.0,76.0,1.0,3.0,2.0,84.0,1.0,238837.0
2,52,137,2,2.78152347286287,0.0,1976.0,95.0,1.0,3.0,2.0,95.0,1.0,154000.0
2,41,83,6,2.78152347286287,0.0,1978.0,80.0,1.0,2.0,1.0,72.0,1.0,195000.0
2,21,109,3,2.78152347286287,0.0,1953.0,88.0,1.0,2.68557624083522,2.0,88.0,2.0,445000.0
2,21,105,3,2.78152347286287,1.0,2000.0,165.0,1.0,4.0,3.0,140.0,2.0,750000.0
2,21,108,6,2.78152347286287,0.0,1980.0,73.0,1.0,3.0,2.0,73.0,1.0,435000.0
2,21,138,3,2.78152347286287,1.0,1977.0,84.0,2.0,4.0,3.0,80.0,1.0,320000.0
2,21,142,6,2.78152347286287,0.0,1939.0,60.0,1.0,2.68557624083522,2.0,60.0,2.0,320000.0
2,21,101,3,2.78152347286287,1.0,1994.0,201.0,1.0,2.68557624083522,3.0,119.0,2.0,720000.0
2,21,144,6,2.78152347286287,0.0,1999.0,115.0,1.0,2.68557624083522,4.0,115.0,2.0,320000.0
2,15,28,3,2.78152347286287,1.0,2008.0,82.0,1.0,3.0,2.0,80.0,1.0,230000.0
2,50,92,2,2.78152347286287,0.0,1976.0,77.0,1.0,3.0,2.0,76.0,1.0,195000.0
2,58,149,2,2.78152347286287,0.0,1986.0,65.0,1.0,2.68557624083522,2.0,65.0,1.0,168000.0
2,59,147,8,2.78152347286287,0.0,1986.0,60.0,1.0,3.0,2.0,60.0,1.0,155000.0
2,50,92,2,2.78152347286287,0.0,2002.0,89.0,1.0,2.68557624083522,3.0,95.0,2.0,155000.0
2,50,92,2,2.78152347286287,0.0,1990.0,81.0,1.0,2.68557624083522,2.0,103.0,1.0,159900.0
2,52,100,2,2.78152347286287,0.0,1994.0,77.0,1.0,3.0,2.0,77.0,1.0,215000.0
2,54,117,8,2.78152347286287,0.0,1982.0,127.0,1.0,2.68557624083522,3.0,119.0,2.0,430000.0
2,15,120,7,2.78152347286287,0.0,1956.0,76.0,1.0,2.68557624083522,3.0,76.0,2.0,196000.0
2,15,107,2,2.78152347286287,0.0,1997.0,200.0,2.0,4.0,3.0,200.0,4.0,480000.0
2,54,99,7,2.78152347286287,1.0,2006.0,114.0,1.0,2.0,2.0,94.0,1.0,410000.0
